id,rid,rating,uid
FREj0cNM2AfXTtyAAO_mqA,pYBTDOFJL1I8OCz3uDDTfQ,5,b0z7q3lc-r3N7oWkATUoOQ
fIInhssr2QXdwWjNuWbGWw,pYBTDOFJL1I8OCz3uDDTfQ,5,-63umnmM17YCp13mSrboBQ
A4gwoXUE8fhSV81LIAGf4g,pYBTDOFJL1I8OCz3uDDTfQ,5,Hfq1anMhf_mlyUJ88v7ivg
M6512E0KqoK2Dv0FzwXO4w,H6zhdp4uIC7a8Dq-ZBjH4Q,5,E2D22OLaylDh-WdP_oWaKA
WtACaoL9gXJp43WCBEKaFw,H6zhdp4uIC7a8Dq-ZBjH4Q,3,ODkm6DHuBN2j46y0qVW84w
kx0eoNLP6RiT1XbSfILkXA,H6zhdp4uIC7a8Dq-ZBjH4Q,5,_lKm6-fNKgpNT-N9A8Q6uQ
4fKRDG_Fttq6L_OCeUIUkg,rpWdiTM-i4i3a3otIxoJnw,5,gxHRJoVRx5kFXJ5LYFW9uA
BI4k0sJIpxyr0-Ct_CtzPQ,rpWdiTM-i4i3a3otIxoJnw,4,l7nEJZywe2brWcZtdf4evg
sw7owZj-aYmEa4K_dmfzhA,rpWdiTM-i4i3a3otIxoJnw,5,pruvSFRIOiCg27kCpaMg8Q
cfFItrb1SKuZ61gjw-LMQg,U-jWH-Cld5YxdJQv7MvKAQ,5,FXXKaZpcZ5QgmDthsOOCpA
yNc3s3IsU5S-MkEX912EXw,U-jWH-Cld5YxdJQv7MvKAQ,5,jX1NQtNn1AbSyGBkc3dZJw
jN8fb8XkKKSlYZsyFIKQXw,U-jWH-Cld5YxdJQv7MvKAQ,5,unuhRND7URk4eqLHd4Opfg
kJncZOGjp-FfCcNYj9VoWg,GfqdLQ1Xs-yvGq_BHVm8HQ,5,0Pm5_4qZ-tH7Yv_e81X9fQ
r4gd9iWKt6Wl8u_nqhz-aA,GfqdLQ1Xs-yvGq_BHVm8HQ,3,7i8zMpF12JanFVYTN7u1YQ
7wggmgrOEK4xd2yWAKxRtA,GfqdLQ1Xs-yvGq_BHVm8HQ,2,HsevAqJnWek5A2Wn0lY8Eg
ThmAQzCJhz2CL3MQ9qtdmQ,YBmk31pBPukmnRyioe5uBA,5,o5FeLHQu6m_5XjZ50xieTQ
_2Hv8nfne_JefCk81IX5HQ,YBmk31pBPukmnRyioe5uBA,5,GOAfK9u2TLKv73bbaLsPJg
a2uoivWk5loGS7URq0JNGw,YBmk31pBPukmnRyioe5uBA,5,NvRa9pzGVyD_CeZRdNPi1g
gi-rWb9UQKeTC2VSqPVQ9A,frRPjJ03Ie5h9EPhFhjNIw,5,Nd6ZR_Ogn0B0kMoXlv78YQ
7TtTVvBdwtmsL6M6GNutFw,frRPjJ03Ie5h9EPhFhjNIw,4,Jye-b67hRafMorsyVMqR0w
nYR3ZQw87Vcb0KNShfEfgg,frRPjJ03Ie5h9EPhFhjNIw,5,LtrIIgD0ZD2Nj-ZEs0N5Kw
Oc48P1bFXT5VfzFmirW3oA,qOsGNcHWor5dn4GCKaFDPg,5,s73raDnS3uKzUE20xOSIYw
ob2YBHxCnaDNu9Q4EHPKLg,qOsGNcHWor5dn4GCKaFDPg,5,zTXLrkFzpBmZ3OwCwutEtQ
L5hjO1mkS5JQJQW9XGc29Q,qOsGNcHWor5dn4GCKaFDPg,4,smNEnMYfOzT3wzEhYKuM4Q
uuG6iVAOU7A-nfU9ozOVww,Itqs4uvaV25bpljDblTLkw,5,QkrYSVcfvQcGkjYCGMYTDg
ZZcatoqtI6sBGPoVM3g-Cw,Itqs4uvaV25bpljDblTLkw,4,K3NQul4_IAaS3PuUMztr-A
3cF2ettis7Whr7UsqWnEHw,Itqs4uvaV25bpljDblTLkw,3,_v6EmXnlsWNZ4sYFyTUwlg
5EUxTLVlyRZeqyXrH7jmfg,JlOmW-RsfxzUGD5RAiGepw,5,hDoSDCahn_f0GDAim47BbA
Q1ZVqhZG2HL76_vQYLnFuw,JlOmW-RsfxzUGD5RAiGepw,4,m_phS1XYkGv2_kZd2gzjkw
98Cs-xdj2rhfk1kdgiXU9Q,JlOmW-RsfxzUGD5RAiGepw,5,hbmTgfaDr-fq610TdyhRUA
QFOEM7NwUNWypjZod8jTBw,2n9gAtOvARpVPygaWH1tTQ,4,2CgLe_T0JLIhEGbg60ThEA
_6AjY68Piy-YNizFCmEEtA,2n9gAtOvARpVPygaWH1tTQ,5,MsCt9xDE07B0BZMxwH-mqA
84s8ZP7O5x7F-mwGhPwlKQ,2n9gAtOvARpVPygaWH1tTQ,1,cndXwn19bNW2PkAbqutNGw
fQix1FUvOuC3_iQihkMirg,Refe2EC0_UuB8yf89NfDIg,5,WHG304hPfPUWvCt4-naQXg
BvS2Azw8nzsSYrprfiBc7Q,sQJ788QT7wN5-d4MeuRVQA,5,M2G2xQyHpE7I2X6syYFC2A
ezA-C8JrRPFd-m3TZXXEUg,sQJ788QT7wN5-d4MeuRVQA,3,JyG5YCZJEHTBWwvTe_8o6w
5v-bYOt-0Ch3Uv8qampxhw,sQJ788QT7wN5-d4MeuRVQA,4,Nv8m3jQpO3W7l1V2OmIXMA
X04hyPOXjaT78Mu4_JUAkQ,sW4TXgV9Sl-PMKJHINMkqQ,5,LdHpv_tkfRLXespI4-loRA
LyBdGF0KXHDfWkREdmhjtA,sW4TXgV9Sl-PMKJHINMkqQ,5,WLosdNvHy3LiUs9KcYJAaQ
NWMdJwbIA6cAa3Oq5enrVg,C_3-Xh9AvJx1ugwvPbQ-OA,5,8NDfeY5WqDC4wcPURVO73w
6sBgencbtgpdSS7GvbJIAQ,J7XaREYBkIiRlK2rnHNDXQ,5,-aOTrVoRqffKmE9DyFZRMQ
ghs4LC3r5FEfZsR-J13wSw,J7XaREYBkIiRlK2rnHNDXQ,5,EaNr2hw1wgMbbfKjE9PVAQ
C1qyIDSlAyb8slXhTkHQMw,J7XaREYBkIiRlK2rnHNDXQ,5,1USDkN9I5sAjqx5S32jB_g
DiAchX3yenczJLHuX01AQQ,ZfQmSPXjoZn6ug6nyeQqDw,5,mjRMfWSoxUJBCv5IzgK1Gw
ZTay1S3Yzz9qdIGD_bie3g,ZfQmSPXjoZn6ug6nyeQqDw,5,pzWZR1yZ9trS-Cm1BxhhmQ
_jgMGQby646VDSSy9disKQ,ZfQmSPXjoZn6ug6nyeQqDw,5,tK2uh9mpW3hI1w5drT3koA
EsYTZ2fZJYw8vNc05gza4Q,xNB1cPWE511X4_o8czmmUg,5,-oROI6EepQNMe82gXUqD2A
k0bvEcQd69_U4b_1xPC82w,xNB1cPWE511X4_o8czmmUg,3,QJ9WFzO8skCfE-9nzvI65w
GPaSulf1l5UGPn9iI02z-Q,xNB1cPWE511X4_o8czmmUg,4,km_knOT49nDVdIsb6w4hzw
x3J3WkAfDK5O-71CCDSA4w,RaKnMxcrsFtx6ii7yO353Q,5,n1ls8A0SsOnZs9wohl0oIQ
zGtTg8JxxGgdCZTBY4ffcw,RaKnMxcrsFtx6ii7yO353Q,4,drnalosD72zHk4nHe6UvSQ
OD5NqwopCnmjLysvandWSg,RaKnMxcrsFtx6ii7yO353Q,5,QnCYI5URb005bSBgv7XKXQ
g_DuVVgu6ha20aZtXzUF1g,FsdfS-F31Ri-6_84WYoVdw,5,Z1TL1v8lhZn3lJL-ZBbG9A
pTHJvXZ1AbkUxXtPfk3U0g,FsdfS-F31Ri-6_84WYoVdw,5,a5Q6X78wxXUblX27YMbJVw
bZUUvxbqLH4vjZk5otRBcQ,FsdfS-F31Ri-6_84WYoVdw,5,bmLvrVhMvzjChtrt0rEANg
HAompDhf2sGS06JlPGvHDw,nUT0BaARIUa1I_qV39mj9A,5,Pl0MLjYP4lfx4_qYZpoMyQ
BznjkbJW_TCl1Q1NdXnyzg,nUT0BaARIUa1I_qV39mj9A,5,_fXr8roymf7BDckaoFZB-Q
DHsWBWZwmEUBo7aX0TY0JA,nUT0BaARIUa1I_qV39mj9A,2,NezQUG2cLlXA7XQCYt5O1g
MH1z_TsZpB_wUVDVgXWMww,FwbZVfx2EBQ7aS090V6dzA,4,R_Wl-QS0G0V4iji5-_mxEA
yYQ-rK7Z7vXNZa0mAeaWzw,FwbZVfx2EBQ7aS090V6dzA,2,K4RcwkTYNgHlDM0p_sanVQ
XoigeShBXou-WnCmdJ4XMw,FwbZVfx2EBQ7aS090V6dzA,4,x3oMTWYIj38jmsbcOd_qpQ
C3xbvosKd5lYMI3Lndm5cw,BqafbG9ISkSUhtH1YHsEWg,5,kFHP5FTzXDj13afKaDU3-g
tJAX7-zmwang4gu1bZePlg,BqafbG9ISkSUhtH1YHsEWg,4,QnO9I7wLQzmUtM865H-tCw
2BS7NFBNjX-REdW42JCeDA,BqafbG9ISkSUhtH1YHsEWg,5,E3py2MAcAQone4hYV_FdUg
ysWv8zm-JEN1MI10CLBoBg,h-fFU-i-WDBjCxqkn0Ve8A,5,K6aqORO_bhSLqLFZWWgTAg
NggmBXygPubJtMeBxBFTcQ,h-fFU-i-WDBjCxqkn0Ve8A,4,UTcvLszlrvXwTWCTn-4I1Q
uk7BIlj51lHaG22hOh3lSQ,h-fFU-i-WDBjCxqkn0Ve8A,5,2udCyfTWEl_hoKB_sLvhFQ
QGjF94AmbpqRsHG4Qz_IrA,pAzK1QMM0SOnNZAvl1epzg,5,18dqbq4VwvuFsKEZIOS3-A
-MKyv_XHJtR-3Rny6Xphog,pAzK1QMM0SOnNZAvl1epzg,1,I22PvTqiKmP2p7ef_1KK8g
WGNI2ghlI7CiYWU0lvbQog,pAzK1QMM0SOnNZAvl1epzg,5,jhMjP96Cc19EZa99p6EEsw
82Ftm0rneOzTgwGnoVuiig,vAGszIli2pkHf_0HolmLmw,5,PCqDXuzZx7J4J3U7NJeFbg
tjKCa85S5Q5Dux5s-szOsA,vAGszIli2pkHf_0HolmLmw,3,o1Ejaw9BQEVMJx_gkvq_pA
AY52kYM7A7NVmnX_kRYGYQ,vAGszIli2pkHf_0HolmLmw,2,MurRkRS5aYaa1IfaRY20_Q
jRuRayJ3YXGk1wWsvDC1lQ,Baqs3SIHR60lXxXAFkjTDg,5,H0TpWmglnAxt993wLyCKxw
gPcjY09TKnU2j2jlkrZhgQ,Baqs3SIHR60lXxXAFkjTDg,5,pGmbV55YLG54t8r1W4F3xg
ia22SHG7iHAHd1l5T6_Lsw,Baqs3SIHR60lXxXAFkjTDg,4,loTgnPQXrQtYE1e8jzlcFg
NCixEkjL_5bJ16MkrWo7qA,x1Rn_VGbt1zzi_mxtB80wg,5,HWUgAEwB1EoYZbeFoq9gTA
8ykm5N_sRw79u3uUOsELHA,x1Rn_VGbt1zzi_mxtB80wg,4,-S-t-JINg7X7kHkGKNroLQ
af1Q6niOpU5WPThBOnrAdg,x1Rn_VGbt1zzi_mxtB80wg,4,8vTHI3Cic3xPUXshOVG4mQ
PUh6BBmpXQD1euE4fSAO0g,tWkqjOEcoDuh5hvMdRSa7Q,5,JAxL8SXLKArORqwew_Fccw
5B9_nQsIiOICPUQ0dkVyZg,tWkqjOEcoDuh5hvMdRSa7Q,5,kYiOBkG4ci7zVtoSnCq0kg
WvB0jyNev5qL9XNs8xuE1A,tWkqjOEcoDuh5hvMdRSa7Q,4,OHljPfeKjr1KM_YzXF7wyg
OpyOATeMxTk3z1r8uceGjw,2t-FTIdnJC1gDjpims7oMQ,4,aDroCFDGDPMFmDJr4sJ7yA
gxDbT5lWv8kLGNHaudPumg,2t-FTIdnJC1gDjpims7oMQ,2,m8q-f9UpG-iR0Nx3EBAAkA
m7cTCGwbZTmwVMF5ME0jCQ,2t-FTIdnJC1gDjpims7oMQ,1,1Ubo321axfct1kreTk1xiQ
mN-iQQxlZPwBEOGtxDvHRw,J_EbbYl1MfLim9gTxWKxAA,5,FUMthOBMmalEVvhxsudmRw
0DkqCKJQG7Kheb-uMjNi6A,J_EbbYl1MfLim9gTxWKxAA,5,6pqHvx5pth1td62SwZZEpw
z37tUQ6ryjSC9AWjK_gXPw,J_EbbYl1MfLim9gTxWKxAA,4,TGATf2bXXs4wO4aw_b9YLQ
VdsMxS3PVXBdyVLK12Qfsg,H_yVj1dSjqYacohidTiaIw,4,njM_OtRzZyLSaIxrzMoZEw
mOjU9pJ-oduEUx08MX9G-Q,H_yVj1dSjqYacohidTiaIw,2,Yj3sBpLfwgLGIvd_hlQB6Q
7QCetHkQNGv57YyzlAeRqA,H_yVj1dSjqYacohidTiaIw,5,WQ9QE55tG6ZjxoBy-JynLA
S64wzNkkStWjv-sRk2yfVw,xmmtvpuxZDWe-9tB2e7NBQ,5,sG9dTFp2WwWbRJVjj5gH2w
VUTZKxVyBcEsJXWxgBZCdw,xmmtvpuxZDWe-9tB2e7NBQ,5,rs3Hg4yFX3T7zM20vEdY4A
5DM8KusEC2oWOivMsffsHg,xmmtvpuxZDWe-9tB2e7NBQ,5,cMCL1SdoxQWWLTdvFiHOdQ
S8a8kzV1fo0sMdlVd74b3g,Mr6w22suHjvQXX0-GLe6EA,5,4IDwYved_2kLhHbCUavZUw
wMeYVTvnl6-w4nwe5nVDsA,Mr6w22suHjvQXX0-GLe6EA,5,Lui7pHk-3okClfvH3uZXNA
xU_XhHYBnBuetNx9V8yUoA,Mr6w22suHjvQXX0-GLe6EA,5,Tw_MCEtHVCb_NIqITGQ05Q
nLghqakAJgQY5nYB1Xa26g,rfVUBEy2i9aHsKjsJbqZwA,5,Ht6XCGOoTW95E2HS4oiv7w
2FRnq-heYitvlqbQuwlaEQ,rfVUBEy2i9aHsKjsJbqZwA,5,Y4MwjAl71-G0EhwrOfOwaw
XbgB_IWFYMbRmJt4d8hiwQ,rfVUBEy2i9aHsKjsJbqZwA,5,voVWnNIO03Cs1oCqJ6xN-w
Wibw3rhxMAygTycw2ZD3uw,ZJO9x_PWfLeTGwKXB6hFzA,5,wtR3VWzek8YVsOkuiFegEw
7wRH_p8O9M_0WQ6RiOjyeA,ZJO9x_PWfLeTGwKXB6hFzA,4,v2d9NooRRwPsNAnULfe1cQ
ftMyp46Z1vPqlTmxb7HajA,ZJO9x_PWfLeTGwKXB6hFzA,4,QtT8tBXKhZI3Ehe4oUfbGw
5SjE0A8zk2C8ET-oLjoe_w,OiPGniE0EAXcOxJ_v6dxrA,5,TbIPRLb6EMaKd6yc2qbPfA
GnOOrnf3Y1oZdUXHokcm3w,OiPGniE0EAXcOxJ_v6dxrA,3,5zdcFE_HWQyAnJ1BqCC-Ag
vDXl_UYsrJqqJdXmOlmjyQ,OiPGniE0EAXcOxJ_v6dxrA,4,8ISnl41CCPx_HimENhVnBg
ZWPHDCF4oHju4DMEqQmftw,Z3Vbl79nkhkwZ3D2JYAjAg,5,cQG8g8Q-o_yCyKn7fy30VA
gfbdgthgwEJ2e-oNcQ-dXg,Z3Vbl79nkhkwZ3D2JYAjAg,3,jjzH5Qbud8D4hL2_YOCNhg
FRajKVfOTIlOFQa0WHncuw,Z3Vbl79nkhkwZ3D2JYAjAg,1,xlUJfjrkIzljZaEK5MMGTw
YzZZ1MhSpmAsq1dPz5zgFw,b-b2IN8fqz8Ys7Sc9-EAng,4,tyNFGP7J-IdvZggHJHZVew
MBRT9eZn6bt474I0TZSqLg,b-b2IN8fqz8Ys7Sc9-EAng,5,3nJV1J0KhB9S2TFSzqjvbw
jWggq9fRr9mpA9u35uTxkQ,b-b2IN8fqz8Ys7Sc9-EAng,5,7qrbaghTpZzdU7HJwzPyCA
1K5Jof0r8yjw0_9HRa3hYg,7PBCXVHfIYYGEabTeeCrtw,4,pAar-9cDGppH_NAtZHBL8Q
RCTMa9x2K4_xOIlfbw1XLA,7PBCXVHfIYYGEabTeeCrtw,3,t1yVFT8N8iCwSXPaV6UAwg
OSqqHZfRq5SdmgY96ySbEA,7PBCXVHfIYYGEabTeeCrtw,2,IC7AW81Y3hVa_p4WHEJl9A
FnuPJusJIg2PPqsuQWXtMg,ctB_3PPniGMzs49wEqDF7g,5,RmVxkQi0nQLKEsF-GFUozw
IjQ_gdClVwnfy1PyZAQGYA,ctB_3PPniGMzs49wEqDF7g,4,xT8Kk7C8cHIxUkfWR2g04w
2HUc-Vv5KZ9Prg39tGkrJw,ctB_3PPniGMzs49wEqDF7g,5,Y4UyTU6qKd2-WdRf724QjQ
Mw19IZWTp7W828GzNupOIg,t38DjPJkxeHBYb82a_m80A,5,LbPkYMGmsu4snHkY-Ri1ww
IMSsl79S3N-N1x97vZS4Xg,HThfRNFgQSYEhI_QrMx9Rg,5,gi5iBBf21rrYD7eNIlRtZA
iK_2dKqxaxdVfcBAmNPiYg,HThfRNFgQSYEhI_QrMx9Rg,5,6iBCx3uUj7V_ui86qx5NUw
VJ7kjZgb5PVAvI2K-Gvu2w,HThfRNFgQSYEhI_QrMx9Rg,5,p4Y_-YB4EEsHraMzA7XZ6g
gb_ajF4Yj9OVfR-KaIN97w,EeLHZHD4E5qVj48xeFzCvg,5,7Of65rN4-bH3p8InbGI1OQ
068MaS4NtV4kojy6r__p-w,EeLHZHD4E5qVj48xeFzCvg,5,doSTUjn0Uny4_ZNj9D4J9Q
UoWJlJmkBA9iGlAoC0oRlQ,EeLHZHD4E5qVj48xeFzCvg,1,TmDbvXy9ZN82oYNHF9CiDw
NWA3EPRFFK1XdWUPpgUYAg,2fAd-vLXu-8nKwyh423IuQ,5,idMjVjt9WSkeNvfI39TGOA
FzMuegYbGwYsCc-lwpHQYw,2fAd-vLXu-8nKwyh423IuQ,5,QnIrewrXxFnssw_gG1gF-Q
O7WLKuh3cnfEw97rXROevQ,2fAd-vLXu-8nKwyh423IuQ,2,ZKaQAkqqlj11XX6h_cAUAw
57ewMpS5VCif8C9oTwouOQ,ceaBh1WaZ0-0CXQkZUQJng,5,2O_UisS0F736PfLQsnejRw
oUyAlnfcyIfwHueZRhztHw,ceaBh1WaZ0-0CXQkZUQJng,5,lST05Lrb21b1IRZI4dkVtg
N4z5l6d-cDJNwv_XjhvzTg,ceaBh1WaZ0-0CXQkZUQJng,5,icRRbT7psIXexYhshFbBgQ
7EBWR4MsoJ8TEbT295QKDA,vD_vPxFQ8Bf4OO32bVsPxg,5,I2EiFxeLdewqQH_kcLWp6A
BfPzk9ifmdp2NUhWGj-oPw,vD_vPxFQ8Bf4OO32bVsPxg,4,uqKG8ef8fXPijR-8gi3BSw
pEFk1Ox8P0h85i2lZ2arMw,vD_vPxFQ8Bf4OO32bVsPxg,4,BHeICiHUDzY2hA-AfDZSSQ
aqWIaVpYnFtOwr-BRpGDVg,6KWWh5MEe0WePoUOd2sxxQ,5,weNJTtHjwz1Ca7yXUL4zSA
PtM_cToJlENnkLqHq5-w_w,6KWWh5MEe0WePoUOd2sxxQ,1,sP-8XBxUjgSQpo4hniyH1g
0RIXiOhDGjgsbkegOtMnQg,6KWWh5MEe0WePoUOd2sxxQ,1,bEbTJ15qEJ8LMSs4KuGOgQ
78-lkGGrJb47Lb68o5zwYg,jk3ae-8whkkxm4mGfim9rQ,5,9TfEPd2GAr2GAm_SkH3A_g
tjNP4kIaYDzg25pjRDeNBA,jk3ae-8whkkxm4mGfim9rQ,5,MG6eGMcg4vjGHFcKhefSQA
3qSfK6raLRCOmVcviTuLLQ,jk3ae-8whkkxm4mGfim9rQ,5,k7y8OEeeh0pHRjC3SPy0XA
oB0FtgpakJC8GbqN-2DmEQ,9T2bBH4n0_i7KhE0kPQiPw,5,5KkSSkefNds72V0v7E2LGQ
AV-Dar-ypmID1l-nqTmaNQ,9T2bBH4n0_i7KhE0kPQiPw,4,LNUhIS1UmyyjKMF8VkIYaQ
ZhHGol9sfQF2v5_VKIPK4w,9T2bBH4n0_i7KhE0kPQiPw,5,-bbVRQBRFy-r3tj9rG7qDQ
n9ll7mbF0Y2dc0M-UqMWUw,hagTEXx6TQqcT6d_2gz_5w,5,vZ81T8pAXintx72RyYgT3g
epoPiiMkEu219FsjDtEobQ,hagTEXx6TQqcT6d_2gz_5w,5,EQLAaTztTMkIluP4O9-ovw
V5FrAUzgMWJgp_AG7BVr0A,hagTEXx6TQqcT6d_2gz_5w,5,QJiYACf-bYagSTfRPec0Vg
SKx4bMAUVbv32teegm8hVA,OD9Ff7dB3Fo9w-P4_MutGw,5,6DjWovDB0Inlbj7PawF7XQ
kS1n8c_IN9eMUS6WT2NM6w,OD9Ff7dB3Fo9w-P4_MutGw,5,PT647jjT7gcRQVG9zQzBcQ
2Qh1a6RtJMzL1J1bTm2Ipw,OD9Ff7dB3Fo9w-P4_MutGw,5,kdnuTkrEksy9ssBRV8SjdQ
JrYfGCwG997x-driqW033w,_joblNyGX1-cs4ZZHYCNvw,5,H4BiIX0gU-Fc2S487g7z1Q
qJv1ycvrxgp0mnAYIMfEgw,_joblNyGX1-cs4ZZHYCNvw,4,Ynce0QDq4bdnXFxhhnL6wQ
VsTIofmvgCGa-PqafZEa7g,_joblNyGX1-cs4ZZHYCNvw,5,zSRNIwlBfgoV_yrf85jHjg
5lHBXhpMLJX4BBtho4OJug,ZktjYLKRmz--Od27K_4oYw,5,hhUPHAZKKLwTE6eoaj4Mew
OgXb4fwlJzj5-1ztWH4peA,ZktjYLKRmz--Od27K_4oYw,2,7R8Ym5hboBNPg-9q4Jf--w
qdiVIcdPyBvo4sC4yuuVrQ,ZktjYLKRmz--Od27K_4oYw,5,94TQd2OBLDAtakdSqZ8W7Q
SAksydJSgrQa1BKkhQ1KJQ,fCUMML292ugQLOjtvayPqg,5,nmdkHL2JKFx55T3nq5VziA
oUTbsjkXSFHeErQcjPFNbA,fCUMML292ugQLOjtvayPqg,3,MjIyn97P9Z6z7IvgfrLrCg
RPVp863VdOPewSa4JW3EUg,fCUMML292ugQLOjtvayPqg,1,GOfTu4AYTtpNGmTD5P3xAw
KlyzI7iW6Kp5YDKLFrX_Vw,kDVlUSFSUR8ZYIOJi4bDQQ,5,7phFwiU4u175CkVfl0BW2A
2RxzChEpq-es9U3k-uik-A,kDVlUSFSUR8ZYIOJi4bDQQ,4,tNzIDiH-lRe1JOQc432gRw
6W5BBm7q_1SsXm7-5lR3Pg,kDVlUSFSUR8ZYIOJi4bDQQ,1,oHXxCe98v5nkNJNFP0k0yw
4GVq3vzebTWmKHv0q7zkZw,CP0ICg1dZqEOt3UtNapjKg,5,YgKrXOoCq16yGVuJ4Hvr2A
y3xnd1p30-UbB3OIY_OtqQ,CP0ICg1dZqEOt3UtNapjKg,4,u_AFp5wxDwbg8pF41wX_Ig
IB1QR4fYmBfm3lww03tZww,CP0ICg1dZqEOt3UtNapjKg,5,O0bmSiMnAQPyq25YnDhErw
gddBSewnPTsfRD5_RqwpzQ,NNK1DG8yzGTSC0gg8UKFZA,4,9bZLIEwZsUP262-3bOEsnA
Bmgm0iXh7zmtKrNFo0EmkA,NNK1DG8yzGTSC0gg8UKFZA,1,NVGC7K-JF6LT8UFi3nn_UQ
CVoAzOZBX_7P0_hRp3Kn0Q,NNK1DG8yzGTSC0gg8UKFZA,3,-A_FNuXCahSUO4A37fBOtw
r-a6lkVpMvwddQSG0Q4zkQ,mqqEbmEQzQkXJAk7LkJR-g,5,RJ5D2ZazHTQKQio7sK3o8A
I4jklLq_uqzmcwPaR6nmHQ,mqqEbmEQzQkXJAk7LkJR-g,4,_6_eViDENtoRH6CVCbe9fQ
ml3bGef7lNpBlZ-6sQaAjA,mqqEbmEQzQkXJAk7LkJR-g,5,N9-Gm-v2c3Y1ynzB2ULihg
ugR8j7o7KtL585fc7CGwPg,KN4dbEU1TFbRhehvi_xV0g,5,wtR3VWzek8YVsOkuiFegEw
-yyCLOeNFt1_nn0bM6TANw,KN4dbEU1TFbRhehvi_xV0g,4,fmc9EfKA3gm0mZkqlHxmwg
IKoU9bAejl-IFKZ4Ekf_Qw,KN4dbEU1TFbRhehvi_xV0g,5,yL32h0CVe9LKLj-4isTo1A
KEcyukYCmY_a_z16QBv-3A,bZvzLXrCj8hya33di73d8Q,5,rtFFVyiqfdNYhX55RWgcNQ
EmMjO_IEe_p_wm4eF7MAfg,bZvzLXrCj8hya33di73d8Q,5,76CeVw2Wq9DR2DgjvdpoAw
F5MKnR7tob4Q_rqxTAK6HQ,bZvzLXrCj8hya33di73d8Q,5,60m5iFP3IA5kt7py4AQHSg
uUWkmhn8NzAUXKjxQlzPPQ,1UNuTvsoTsDrAWeltUQCYA,5,f2lpV2Z1YQ_zvNJWj5_QYQ
vrTDLA_eR04jSevF-QIrIw,1UNuTvsoTsDrAWeltUQCYA,5,Hv7cvXlcYYICDGEHB9K8Aw
ZhMSsU2FgpL9867lJkkg7w,1UNuTvsoTsDrAWeltUQCYA,5,rPbbZQHAl2C2oqg0mGCujw
rD57Ygaipcd5DianJWBVaA,GPGSBlT_Qivav8vH_d2yOg,5,hKH1KBf-NhCyH0Mpv-QrOA
mkGXkW83vUPJJZYB1YUV1A,GPGSBlT_Qivav8vH_d2yOg,5,Tu7RZfR79Wvx-DTwacbdfg
iGoSic1gv0JZWkhHt84ENA,GPGSBlT_Qivav8vH_d2yOg,4,qOTW9BQJibAEkD1qE2cj-g
kgYEPnsNXti7UW7hmhnPxQ,RAzUPIaCuqufZoPV9gwzUQ,5,Ht8dlPHOuSFClI5wlJdRww
1DPYpvRD4Rqd-BOSG-9ASA,RAzUPIaCuqufZoPV9gwzUQ,4,n1NdDaQ_5jvT6Sn99Yf8Ng
z3bGqlvVHZzHFdYXhs4Vkg,RAzUPIaCuqufZoPV9gwzUQ,4,tRj8R02Axnyn9gB7nS1QMA
NtGOCuekOKm5F0d9Xdc2qA,nL0w7BufJ9XypqW6hDFfgg,5,8ggSCRHVhmrcSzxJFiMXQA
TVYAVUi4tNrH_C2dijVckw,nL0w7BufJ9XypqW6hDFfgg,5,Xxb3WM3sjaYlMpWvmrVVaQ
r2aCCvngQKxQMsVJ5cr4cQ,nL0w7BufJ9XypqW6hDFfgg,1,Hi1ACEnpytWaykj1vGUWRw
X0o9k1Gd9BcYsp8IqmPqkg,mQMCi60kT3UeVuDiOckG_w,5,rnXi1ccZdO3tXe1J_fu3gQ
qzicvAF7rvQ3haYbIzIwgw,mQMCi60kT3UeVuDiOckG_w,2,fI2eIXIAgxOUcgMJb29VTw
w12QQZHpHFCmgUdVL1ufuw,mQMCi60kT3UeVuDiOckG_w,5,dYdik5KxRo_gc6PsnE6STQ
D7ZOWcDGVusGbjCT56oohQ,3uFK2GoO4WyzZQV7C9fY9w,5,WolAriWDGr04VvbC0owcxg
Bani-X30tm3lZxzh4MwX0Q,3uFK2GoO4WyzZQV7C9fY9w,5,Pox2zM5thaFAoR_4jya2ag
3Sms6-vkWEXKPpmFHdFXvg,3uFK2GoO4WyzZQV7C9fY9w,3,DMXw-jGJNLlXKAx2-bzR4g
UIR1nGhHOwrKDFB9PyI-eg,FfuuxavSBU_umwIVr2r8bw,4,5p4YvE6PWGcGKEVIUJXShQ
K3aFuO3bmLnuVfT9Q9Rhpw,FfuuxavSBU_umwIVr2r8bw,5,niOlTIX9J4MtkeLovkFh5g
na1AsYJzGzA-vzyzsjwrFA,FfuuxavSBU_umwIVr2r8bw,4,-RjB2TISl_iJqIUk4QS3tg
lbq63q0zvYjmqOkLbDxDGA,wjU7E9cMWgxZO9HNTn_tig,5,uWnVvgXhopXEPdEcI2vXrQ
_zyQI1qbWk5Uee7gIGFI3g,wjU7E9cMWgxZO9HNTn_tig,5,KEvfDUC-aBwqGxbj-1kS3A
mZjL8VaYHlvlSue4wpaUlw,wjU7E9cMWgxZO9HNTn_tig,5,6Zd1SQ2iiKaeU2I5VbT-Yg
1NoT18Bzd3pN4_Lj9zyW0g,1k6hSTQO9E4iSzwyx8yTUw,5,qJe1JfbWxnYDqUpw0K8teg
axVKX0X6ZA23I5I1yj-2fQ,1k6hSTQO9E4iSzwyx8yTUw,5,yU5w-5xWdUV9DAGpRSPRlg
